Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
13857342,,,66,1.307278,4,0.439082,0.48559,0.056753,0.075865,0.075865,3,0.00179,0,0.048485,104,0.303024
413779729,,,25,37,5,0.392632,0.424129,0.007006,0.034121,0.034121,3,0.004961,0,0.1,30,0.137407
930620467,,,52,2.199461,5,0.424105,0.466644,0.021236,0.074631,0.074631,3,0.000921,0,0.077677,103,0.292551
23935607,,,31,48,4,0.396176,0.429736,0.00558,0.043528,0.043528,3,0.004209,0,0.178495,83,0.175367
9609622,,,26,29,5,0.383154,0.415393,0.009804,0.025168,0.025168,0,0.003669,0,0.107692,35,0.108272
779043331,,,27,39,5,0.437024,0.466421,0.007188,0.057615,0.057615,0,0.003978,0,0.296296,104,0.235379
27632906,,,2,2,5,0.343937,0.362846,0.000035,0.006492,0.006492,0,0.000403,0,0,0,0.027275
124948370,,,3,3,5,0.327912,0.346693,0.000054,0.004818,0.004818,4,0.000472,0,0,0,0.021358
65300245,,,3,4,5,0.318259,0.337757,0.002679,0.003806,0.003806,4,0.000886,0,0,0,0.017479
28976669,,,4,5,5,0.362136,0.3834,0.000601,0.009476,0.009476,0,0.000763,0,0.5,3,0.040013
121728542,,,8,11,5,0.376008,0.399374,0.000683,0.016896,0.016896,9,0.001172,0,0.392857,11,0.070305
2385999008,,,21,32.002695,4,0.431463,0.458445,0.00627,0.049904,0.049904,0,0.003212,0,0.295238,62,0.201851
144840737,,,25,33,5,0.439858,0.468208,0.002384,0.06197,0.06197,0,0.00309,0,0.383333,115,0.252148
22863660,,,6,10,5,0.34553,0.366175,0.000694,0.009136,0.009136,0,0.001088,0,0.266667,4,0.039127
416182191,,,1,1,6,0.277117,0.288271,0,0.000737,0.000737,0,0.000307,0,0,0,0.003613
29424561,,,13,14,5,0.385729,0.412936,0.001401,0.026891,0.026891,0,0.001453,0,0.24359,19,0.108232
63070517,,,5,6,5,0.368942,0.391801,0.000164,0.013531,0.013531,4,0.000798,0,0.6,6,0.055885
2570427830,,,11,12,5,0.424587,0.448548,0.000566,0.038843,0.038843,0,0.001292,0,0.672727,37,0.159221
240049848,,,5,7,5,0.31637,0.329178,0.001188,0.00442,0.00442,0,0.001009,0,0.4,4,0.019229
152992187,,,8,8.002695,5,0.397655,0.423727,0.002328,0.022717,0.022717,4,0.001125,0,0.321429,9,0.094745
20644420,,,197,280,4,0.53592,0.61126,0.162274,0.252761,0.252761,1,0.027275,0,0.050969,984,1
37659338,,,6,4.005391,5,0.342359,0.358914,0.000456,0.009147,0.009147,0,0.00074,0,0.2,3,0.037782
1103294161,,,9,9.002695,5,0.413296,0.437265,0.001079,0.03084,0.03084,0,0.001032,0,0.555556,20,0.126901
22605785,,,1,1,6,0.277117,0.288271,0,0.000737,0.000737,0,0.000307,0,0,0,0.003613
1333946204,,,4,4.002695,5,0.324066,0.339366,0.000893,0.003075,0.003075,0,0.000844,0,0.333333,2,0.014168
151412447,,,10,11.002695,5,0.416295,0.440617,0.002921,0.032939,0.032939,0,0.001284,0,0.533333,24,0.135431
167221856,,,12,15,5,0.371329,0.396649,0.001523,0.014776,0.014776,3,0.001747,0,0.181818,12,0.064536
14707553,,,15,22,5,0.37753,0.403954,0.002397,0.022885,0.022885,3,0.00201,0,0.171429,18,0.094957
2330373110,,,3,3,5,0.347623,0.367203,0.000053,0.008075,0.008075,0,0.000479,0,0.333333,1,0.034173
37413076,,,17,31.008086,4,0.403461,0.430295,0.000651,0.050276,0.050276,2,0.002289,0,0.492647,67,0.189656
1955720384,,,40,58.053908,4,0.430716,0.466041,0.005305,0.093334,0.093334,2,0.00437,0,0.265385,207,0.355068
1059207842,,,50,69.005391,4,0.434732,0.473749,0.008832,0.103343,0.103343,2,0.005298,0,0.207347,254,0.394408
193700451,,,37,65,4,0.406983,0.442918,0.004906,0.078482,0.078482,2,0.004857,0,0.235736,157,0.297127
24791335,,,12,21,5,0.3549,0.376251,0.000436,0.022613,0.022613,2,0.001788,0,0.19697,13,0.086137
482583016,,,16,24.016173,4,0.394918,0.421805,0.000531,0.049783,0.049783,2,0.00182,0,0.516667,62,0.186864
2710541450,,,101,162.008086,4,0.466542,0.522676,0.054701,0.142545,0.142545,3,0.013864,0,0.077228,390,0.557983
99233470,,,98,152,4,0.473651,0.52681,0.053034,0.150013,0.150013,2,0.013683,0,0.087103,414,0.584733
157996080,,,39,64.002695,5,0.399786,0.437265,0.002753,0.075698,0.075698,2,0.004781,0,0.187584,139,0.288197
2459169938,,,43,71.013477,4,0.430965,0.46727,0.006913,0.101718,0.101718,2,0.005339,0,0.273533,247,0.384865
327926324,,,8,13,5,0.354058,0.374598,0.000019,0.022704,0.022704,2,0.001062,0,0.607143,17,0.084666
376679416,,,38,57,4,0.452945,0.483914,0.006436,0.097696,0.097696,2,0.00461,0,0.244666,172,0.377575
359236505,,,97,173.018868,4,0.490467,0.537534,0.036555,0.185784,0.185784,2,0.013432,0,0.144545,673,0.710749
64980891,,,28,44,4,0.40368,0.435657,0.000822,0.080897,0.080897,2,0.003181,0,0.449735,170,0.302433
27225245,,,30,53.005391,5,0.382564,0.416309,0.00371,0.062427,0.062427,2,0.00411,0,0.257471,112,0.23438
2831363550,,,44,63.005391,4,0.45599,0.489388,0.004527,0.121445,0.121445,2,0.004736,0,0.302326,286,0.46329
556661091,,,40,48.016173,5,0.419101,0.456591,0.012383,0.058638,0.058638,4,0.00421,0,0.1,78,0.236387
23411203,,,28,53,4,0.436768,0.466711,0.004189,0.080126,0.080126,3,0.004084,0,0.312169,118,0.306971
130417544,,,99,118,4,0.485361,0.535411,0.042617,0.145915,0.145915,0,0.011569,0,0.086374,419,0.584237
198773386,,,20,26.010782,5,0.398292,0.426765,0.001696,0.047789,0.047789,6,0.002171,0,0.215789,41,0.183363
20051851,,,3,6,6,0.317988,0.333289,0.000025,0.003757,0.003757,4,0.000716,0,0,0,0.015798
22116112,,,18,26,5,0.388744,0.417158,0.001553,0.030685,0.030685,4,0.002249,0,0.228758,35,0.125659
33134609,,,9,11.002695,5,0.392425,0.416153,0.000702,0.022412,0.022412,4,0.001088,0,0.333333,12,0.091495
232728981,,,9,13,5,0.384338,0.410031,0.000692,0.020967,0.020967,8,0.001261,0,0.166667,6,0.082984
397153813,,,18,35,5,0.379837,0.407596,0.001682,0.035267,0.035267,4,0.002799,0,0.202614,31,0.138105
3236121,,,11,17,5,0.352219,0.372989,0.001169,0.010498,0.010498,4,0.0017,0,0.145455,8,0.045853
270294818,,,9,13,5,0.350235,0.370085,0.002102,0.010677,0.010677,8,0.001356,0,0.194444,7,0.045233
2891662632,,,12,13.002695,5,0.420993,0.44609,0.002319,0.036914,0.036914,0,0.001421,0,0.318182,21,0.149063
23699500,,,15,29,4,0.403898,0.430407,0.000706,0.042235,0.042235,4,0.002355,0,0.4,42,0.16446
14711982,,,80,139.005391,4,0.480361,0.523458,0.032311,0.142078,0.142078,0,0.011299,0,0.130063,411,0.561415
23053753,,,23,27.002695,4,0.416527,0.446828,0.002737,0.047233,0.047233,2,0.00229,0,0.146245,37,0.187262
91351746,,,5,7.002695,5,0.336795,0.358512,0.00069,0.007559,0.007559,9,0.000785,0,0.1,1,0.03208
2313204931,,,13,20,4,0.423864,0.448391,0.000586,0.039643,0.039643,0,0.001846,0,0.512821,40,0.161102
130123715,,,28,36,5,0.40194,0.436238,0.00707,0.04144,0.04144,4,0.003283,0,0.169312,64,0.170168
1913262020,,,7,6.002695,4,0.379644,0.401475,0.000095,0.022003,0.022003,1,0.000653,0,0.380952,8,0.085144
23747654,,,28,53,5,0.417459,0.449553,0.003064,0.063929,0.063929,1,0.004096,0,0.224868,85,0.247216
138294089,,,31,44.010782,5,0.447779,0.477033,0.008738,0.076641,0.076641,2,0.003781,0,0.230108,107,0.299812
704903653,,,20,31,5,0.389556,0.418945,0.002329,0.034664,0.034664,4,0.002794,0,0.221053,42,0.137924
14473703,,,6,10.002695,5,0.355069,0.373861,0.00267,0.015408,0.015408,3,0.00107,0,0.466667,7,0.059314
170276973,,,41,56.005391,4,0.445107,0.479334,0.010986,0.089085,0.089085,2,0.004551,0,0.192683,158,0.345911
351399926,,,25,33,4,0.386929,0.417672,0.002063,0.03819,0.03819,4,0.002823,0,0.186667,56,0.154251
599745022,,,85,151.018868,4,0.486628,0.529602,0.027402,0.1693,0.1693,8,0.011918,0,0.156303,558,0.653308
71952630,,,5,4.002695,4,0.406983,0.428954,0.00016,0.026386,0.026386,0,0.000559,0,0.6,6,0.105517
590023803,,,92,117.018868,4,0.483474,0.530719,0.029426,0.175216,0.175216,2,0.00958,0,0.139752,585,0.674593
2756873076,,,32,3.105121,5,0.398717,0.433579,0.012917,0.038799,0.038799,5,0.001774,0,0.058468,29,0.155555
2784049716,,,1,2,6,0.285168,0.296828,0,0.001136,0.001136,5,0.001171,0,0,0,0.00489
14770241,,,6,7,5,0.38553,0.409495,0.000653,0.019642,0.019642,1,0.000789,0,0.2,3,0.078951
2587278392,,,29,37.002695,4,0.431463,0.462913,0.00598,0.069101,0.069101,6,0.003367,0,0.221675,90,0.267797
19178668,,,107,119,4,0.458513,0.519772,0.058684,0.104716,0.104716,4,0.0124,0,0.044789,254,0.43747
23288511,,,5,9,5,0.308647,0.324039,0.000154,0.003711,0.003711,3,0.000977,0,0,0,0.016114
573614242,,,6,9.002695,5,0.364436,0.384584,0.000084,0.019409,0.019409,6,0.000818,0,0.533333,8,0.074236
340376505,,,119,231.008086,4,0.487901,0.546247,0.047207,0.19821,0.19821,6,0.018487,0,0.098846,694,0.76182
22871737,,,21,31.002695,5,0.4117,0.441287,0.002295,0.050044,0.050044,3,0.002494,0,0.261905,55,0.194243
709105290,,,7,7,5,0.395966,0.419392,0.000551,0.023025,0.023025,1,0.000855,0,0.380952,8,0.091602
1923691058,,,4,5,5,0.392838,0.415304,0.000013,0.020366,0.020366,1,0.000661,0,0.833333,5,0.081333
1849850612,,,8,8.002695,5,0.390576,0.417248,0.000256,0.02454,0.02454,2,0.000834,0,0.392857,11,0.096571
25227822,,,32,54.002695,4,0.423623,0.456658,0.009277,0.061943,0.061943,3,0.00454,0,0.173387,86,0.244957
55566167,,,35,46,5,0.428243,0.462846,0.006836,0.065204,0.065204,0,0.004004,0,0.173109,103,0.260542
21848593,,,16,21.002695,4,0.448857,0.470733,0.002282,0.059107,0.059107,0,0.001892,0,0.483333,58,0.235988
3006153780,,,15,21,5,0.430965,0.455585,0.001066,0.050862,0.050862,8,0.001846,0,0.380952,40,0.200837
236242644,,,7,9,5,0.398079,0.422788,0.000198,0.02437,0.02437,9,0.000979,0,0.571429,12,0.10127
1093638847,,,169,179,4,0.514838,0.586126,0.117965,0.19656,0.19656,0,0.020208,0,0.047267,671,0.797034
1131146245,,,3,5,6,0.254087,0.262623,0.000012,0.000327,0.000327,0,0.000997,0,0.333333,1,0.002491
108241254,,,8,12,5,0.363725,0.385143,0.000115,0.024188,0.024188,2,0.001069,0,0.321429,9,0.091211
3063966541,,,4,5,5,0.374122,0.397676,0.000069,0.017956,0.017956,8,0.000601,0,0.5,3,0.070508
3017288564,,,24,30,5,0.420756,0.451005,0.002765,0.056902,0.056902,2,0.002623,0,0.213768,59,0.219296
3017002076,,,19,29,4,0.419809,0.447274,0.000357,0.062385,0.062385,2,0.002293,0,0.526316,90,0.236861
2273632160,,,6,12,5,0.347623,0.363807,0.000101,0.010325,0.010325,9,0.001127,0,0.2,3,0.040387
15641984,,,15,23,5,0.395546,0.422073,0.00117,0.040014,0.040014,2,0.001881,0,0.314286,33,0.153332
346491432,,,18,24.002695,5,0.387936,0.416488,0.005034,0.024931,0.024931,9,0.002468,0,0.098039,15,0.102733
82184658,,,6,7,5,0.388744,0.412399,0.000706,0.015707,0.015707,9,0.00082,0,0.266667,4,0.066813
1690890258,,,12,21.005391,5,0.376008,0.401005,0.001089,0.027721,0.027721,3,0.001741,0,0.227273,15,0.107096
98896743,,,2,2,5,0.367669,0.390282,0,0.013156,0.013156,1,0.000378,0,1,1,0.052847
1946156508,,,2,2.002695,5,0.305487,0.320085,0.002652,0.002223,0.002223,7,0.001338,0,0,0,0.00962
2878701780,,,1,2,6,0.234076,0.240773,0,0.000065,0.000065,7,0.001336,0,0,0,0.000594
2360323201,,,122,152,4,0.492734,0.551162,0.063735,0.181927,0.181927,1,0.014657,0,0.076412,564,0.713915
22859657,,,11,16,5,0.392013,0.418811,0.001917,0.030209,0.030209,0,0.001706,0,0.418182,23,0.120766
2455918632,,,10,10.005391,5,0.405655,0.430786,0.000775,0.030686,0.030686,1,0.001066,0,0.511111,23,0.125779
19440175,,,12,18,4,0.419573,0.444593,0.002725,0.039806,0.039806,1,0.001731,0,0.424242,28,0.160249
22310197,,,8,10,5,0.365866,0.387109,0.000041,0.022769,0.022769,6,0.000952,0,0.5,14,0.087061
17569860,,,45,49,4,0.452945,0.487154,0.016165,0.077194,0.077194,0,0.005181,0,0.134343,133,0.312647
41973345,,,10,13,5,0.420045,0.443856,0.000974,0.03158,0.03158,8,0.001254,0,0.355556,16,0.129306
31103336,,,6,8,5,0.354226,0.376966,0.00015,0.01338,0.01338,0,0.000925,0,0.466667,7,0.055927
471589631,,,7,7,5,0.40259,0.426363,0.000094,0.029658,0.029658,0,0.000777,0,0.571429,12,0.117227
74418780,,,6,6,5,0.405435,0.428441,0.000413,0.029519,0.029519,1,0.000705,0,0.666667,10,0.115854
180755998,,,7,12,5,0.348598,0.366912,0.000853,0.009089,0.009089,1,0.001211,0,0.285714,6,0.03827
347048522,,,23,34.013477,4,0.421707,0.451296,0.002827,0.055207,0.055207,1,0.002883,0,0.225296,57,0.21485
26927867,,,9,11,5,0.37431,0.397542,0.002145,0.021355,0.021355,1,0.001163,0,0.277778,10,0.08417
2281363548,,,2,4,6,0.281403,0.291466,0,0.000891,0.000891,1,0.000551,0,1,1,0.004066
769193119,,,3,5,5,0.325907,0.342203,0.002652,0.00595,0.00595,2,0.000817,0,0.333333,1,0.022988
711802766,,,1,2,6,0.24588,0.252927,0,0.000174,0.000174,2,0.000478,0,0,0,0.000941
1116121759,,,22,41,5,0.38414,0.413963,0.002119,0.053012,0.053012,2,0.00326,0,0.324675,75,0.199205
342069311,,,1,1,5,0.349088,0.367538,0,0.007401,0.007401,1,0.000283,0,0,0,0.029185
34472348,,,9,13,4,0.397655,0.421917,0.00089,0.026623,0.026623,1,0.001343,0,0.305556,11,0.106751
229376260,,,9,13,5,0.405215,0.431546,0.000242,0.032774,0.032774,1,0.001309,0,0.583333,21,0.131651
885751759,,,9,18,5,0.339709,0.3563,0.000322,0.012994,0.012994,2,0.001598,0,0.083333,3,0.049235
480300122,,,30,49.002695,5,0.382564,0.414924,0.00635,0.036979,0.036979,1,0.004233,0,0.062069,27,0.146816
31076291,,,8,10,5,0.366225,0.390617,0.000127,0.018271,0.018271,0,0.001013,0,0.357143,10,0.074333
2294201833,,,12,20,5,0.371514,0.39685,0.000428,0.027253,0.027253,8,0.00171,0,0.227273,15,0.104304
238768817,,,9,11.008086,5,0.360561,0.382484,0.000729,0.011793,0.011793,8,0.001096,0,0.194444,7,0.049947
2322065402,,,36,60.005391,4,0.411019,0.446716,0.003507,0.091536,0.091536,2,0.00441,0,0.31746,200,0.343137
162266849,,,31,43.005391,4,0.448048,0.477324,0.003849,0.088421,0.088421,2,0.003467,0,0.301075,140,0.341807
19580931,,,17,34,4,0.397443,0.424933,0.002329,0.043825,0.043825,3,0.002844,0,0.286765,39,0.168323
2959270807,,,10,12,4,0.394292,0.418789,0.000223,0.032123,0.032123,2,0.00106,0,0.377778,17,0.124159
60572195,,,13,17,4,0.426773,0.450849,0.000482,0.053088,0.053088,2,0.001508,0,0.551282,43,0.205547
1532819112,,,2,2,5,0.356086,0.376944,0,0.009553,0.009553,0,0.000378,0,1,1,0.038341
546641586,,,11,8.010782,5,0.366585,0.389835,0.000383,0.024225,0.024225,2,0.000788,0,0.127273,7,0.093498
714051386,,,67,111.002695,4,0.457108,0.500335,0.007931,0.154345,0.154345,2,0.008142,0,0.230213,509,0.583543
424617920,,,7,12,5,0.388339,0.41202,0.000095,0.027539,0.027539,2,0.001047,0,0.428571,9,0.106183
29927621,,,12,20,5,0.404995,0.430675,0.000826,0.040636,0.040636,2,0.001699,0,0.575758,38,0.15544
272701790,,,16,20,5,0.388947,0.417091,0.001726,0.023698,0.023698,3,0.001798,0,0.125,15,0.097498
64855519,,,11,14.002695,5,0.354394,0.375246,0.00013,0.019978,0.019978,4,0.001234,0,0.381818,21,0.078886
254941287,,,31,50,4,0.41676,0.449844,0.00196,0.082834,0.082834,2,0.003829,0,0.341935,159,0.313253
1240932972,,,5,8,5,0.330674,0.345956,0.00004,0.009201,0.009201,2,0.000803,0,0.3,3,0.034421
38486565,,,1,1,5,0.308647,0.31756,0,0.002431,0.002431,2,0.000275,0,0,0,0.009009
86277690,,,26,38,4,0.446172,0.473302,0.005984,0.083017,0.083017,2,0.003363,0,0.384615,125,0.320974
436502521,,,29,44.005391,4,0.417459,0.449732,0.005521,0.062505,0.062505,8,0.003654,0,0.194581,79,0.242285
35588686,,,2,3.002695,5,0.291748,0.302569,0.000008,0.001591,0.001591,1,0.0005,0,0,0,0.006451
43675137,,,4,6.002695,5,0.357965,0.377458,0.000743,0.009068,0.009068,1,0.000803,0,0,0,0.036543
17263897,,,22,21.013477,5,0.392219,0.422386,0.003839,0.045264,0.045264,2,0.001805,0,0.155844,36,0.17392
29406736,,,18,25.005391,4,0.410793,0.438226,0.005327,0.047466,0.047466,6,0.002342,0,0.254902,39,0.18373
187138183,,,32,46.005391,4,0.407205,0.441242,0.008591,0.063872,0.063872,6,0.004215,0,0.157258,78,0.244523
1386366252,,,3,5,5,0.309672,0.321224,0.000021,0.003152,0.003152,3,0.000616,0,0,0,0.01253
38650214,,,8,11.002695,5,0.333482,0.353753,0.000923,0.00727,0.00727,3,0.001114,0,0.035714,1,0.03103
772477398,,,13,14.005391,5,0.386328,0.412846,0.001366,0.024617,0.024617,4,0.00131,0,0.217949,17,0.100209
486241691,,,8,9.002695,5,0.351721,0.374531,0.000841,0.010872,0.010872,3,0.001088,0,0.214286,6,0.047029
2829213614,,,6,6.002695,5,0.40194,0.425089,0.000106,0.024446,0.024446,3,0.000714,0,0.6,9,0.098259
38290921,,,12,15,5,0.406097,0.432574,0.000852,0.038085,0.038085,8,0.001441,0,0.333333,22,0.150341
33026792,,,6,7.002695,5,0.346172,0.36307,0.000134,0.011323,0.011323,8,0.000783,0,0.133333,2,0.043711
2105021,,,53,89.008086,4,0.458231,0.494303,0.009706,0.116396,0.116396,8,0.007273,0,0.198113,273,0.447908
2402894750,,,16,17.005391,5,0.371144,0.396917,0.001175,0.033548,0.033548,2,0.001513,0,0.208333,25,0.128213
21636104,,,1,2.002695,6,0.262122,0.269549,0,0.000451,0.000451,3,0.000382,0,0,0,0.001927
31069840,,,30,57,5,0.404555,0.438159,0.006024,0.05549,0.05549,3,0.004494,0,0.202299,88,0.217476
39935935,,,43,69,5,0.399572,0.439276,0.003614,0.083344,0.083344,2,0.005109,0,0.197121,178,0.317162
264598651,,,8,13,5,0.366225,0.388874,0.000579,0.015031,0.015031,1,0.001189,0,0.035714,1,0.059181
297148960,,,8,14,5,0.337404,0.3521,0.000229,0.007007,0.007007,9,0.001405,0,0.035714,1,0.029124
53128314,,,6,8,5,0.369307,0.390505,0.000116,0.021126,0.021126,6,0.00077,0,0.333333,5,0.081595
298498586,,,15,24,5,0.400215,0.426877,0.002549,0.027622,0.027622,1,0.002287,0,0.142857,15,0.112917
247696871,,,37,50,4,0.418161,0.453642,0.008433,0.064466,0.064466,10,0.004206,0,0.145646,97,0.252231
52374272,,,10,12.002695,4,0.390576,0.414768,0.000677,0.023798,0.023798,10,0.001138,0,0.355556,16,0.094664
36327171,,,19,29,5,0.381196,0.409339,0.001099,0.037142,0.037142,10,0.002357,0,0.280702,48,0.144632
79459832,,,30,50.005391,4,0.442993,0.472297,0.004644,0.083416,0.083416,2,0.003928,0,0.296552,129,0.320605
15037961,,,4,6,5,0.357451,0.377681,0.002676,0.010191,0.010191,10,0.000887,0,0.166667,1,0.040476
19707925,,,12,18,5,0.406097,0.432239,0.000387,0.04226,0.04226,8,0.001508,0,0.424242,28,0.16312
38645535,,,10,13.005391,5,0.350399,0.369929,0.002913,0.012902,0.012902,10,0.001406,0,0.111111,5,0.052032
33894316,,,16,22.002695,4,0.403025,0.429848,0.00053,0.050952,0.050952,8,0.001766,0,0.466667,56,0.193336
36951856,,,26,42.002695,5,0.379065,0.40954,0.00452,0.045756,0.045756,2,0.003459,0,0.187692,61,0.175238
3043106869,,,11,14.002695,4,0.408096,0.432306,0.000634,0.031022,0.031022,8,0.001277,0,0.345455,19,0.122169
16947907,,,10,16,5,0.361434,0.382685,0.000711,0.020994,0.020994,10,0.001472,0,0.244444,11,0.080703
320171714,,,7,11,5,0.362312,0.382507,0.000067,0.020308,0.020308,8,0.000973,0,0.238095,5,0.077211
3015585874,,,9,11.005391,5,0.404775,0.429602,0.000639,0.033114,0.033114,4,0.001033,0,0.444444,16,0.128935
22314584,,,4,4,5,0.315433,0.330407,0.000016,0.006742,0.006742,2,0.000478,0,0.166667,1,0.025363
135132634,,,26,47,5,0.438308,0.466644,0.011123,0.060196,0.060196,10,0.004037,0,0.206154,67,0.239216
2408638574,,,39,51.010782,4,0.425799,0.461685,0.01731,0.080819,0.080819,2,0.004476,0,0.17004,126,0.309395
77182888,,,28,43.010782,5,0.420756,0.453351,0.002482,0.074593,0.074593,2,0.003267,0,0.354497,134,0.282799
34172656,,,13,17.002695,4,0.431463,0.455206,0.002503,0.041573,0.041573,9,0.001737,0,0.333333,26,0.167617
153410226,,,17,28,5,0.371144,0.397274,0.000818,0.037452,0.037452,2,0.002176,0,0.272059,37,0.141358
129635846,,,3,4,5,0.367307,0.391801,0.000044,0.01369,0.01369,6,0.000526,0,0.666667,2,0.053922
42542097,,,10,11.005391,4,0.413984,0.438003,0.000151,0.0403,0.0403,2,0.001028,0,0.577778,26,0.156564
750772255,,,25,39.005391,4,0.398079,0.428843,0.003547,0.04831,0.04831,2,0.003118,0,0.196667,59,0.185078
431658017,,,14,22.005391,4,0.403461,0.429513,0.000668,0.046855,0.046855,2,0.001783,0,0.395604,36,0.179231
267601954,,,7,14,5,0.359865,0.380161,0.000118,0.01845,0.01845,3,0.001173,0,0.47619,10,0.070702
22874109,,,12,22.002695,5,0.416062,0.441175,0.001009,0.046371,0.046371,1,0.001933,0,0.439394,29,0.179434
297877558,,,4,5,5,0.341888,0.358825,0.000032,0.0085,0.0085,4,0.000562,0,0.333333,2,0.033336
226904642,,,14,22,4,0.384536,0.410188,0.003162,0.036409,0.036409,8,0.001934,0,0.252747,23,0.139015
573660240,,,1,2,5,0.328056,0.3437,0,0.005803,0.005803,6,0.000336,0,0,0,0.021672
21177426,,,8,12,5,0.400215,0.423637,0.001309,0.027958,0.027958,6,0.001223,0,0.321429,9,0.109908
2992750166,,,225,236.016173,4,0.539797,0.625782,0.222156,0.237861,0.237861,0,0.030375,0,0.031111,784,0.959565
505651301,,,7,9,5,0.414905,0.438159,0.000089,0.034003,0.034003,6,0.000942,0,0.666667,14,0.136026
167283308,,,7,8.002695,5,0.360386,0.382038,0.001406,0.012172,0.012172,6,0.000983,0,0.047619,1,0.049803
21184634,,,6,9,5,0.365686,0.386707,0.000318,0.016554,0.016554,10,0.00088,0,0.266667,4,0.064718
3063697555,,,9,11,4,0.386128,0.409629,0.000242,0.031493,0.031493,6,0.001047,0,0.472222,17,0.120295
291612312,,,7,13,5,0.371699,0.393186,0.000045,0.025394,0.025394,2,0.001092,0,0.666667,14,0.097491
1570350235,,,5,6.002695,5,0.381391,0.402971,0.000628,0.021355,0.021355,6,0.000686,0,0.6,6,0.08219
780231324,,,11,14,5,0.418866,0.443744,0.000918,0.035199,0.035199,4,0.001327,0,0.4,22,0.141444
1902051997,,,9,15,5,0.352385,0.373458,0.000133,0.022454,0.022454,3,0.001242,0,0.333333,12,0.084571
350209691,,,8,10,5,0.359691,0.380161,0.00021,0.025943,0.025943,2,0.000903,0,0.535714,15,0.096729
26119836,,,9,14,5,0.394083,0.418722,0.001083,0.030547,0.030547,3,0.00129,0,0.305556,11,0.118363
543218867,,,4,7,5,0.36284,0.382127,0.000057,0.015118,0.015118,6,0.000718,0,0.166667,1,0.058747
26989237,,,9,14,5,0.380031,0.405563,0.000556,0.024069,0.024069,0,0.001311,0,0.222222,8,0.094721
43830965,,,6,5.026954,5,0.352719,0.373838,0.000105,0.016752,0.016752,6,0.000562,0,0.4,6,0.06387
54062781,,,8,13,5,0.379837,0.402748,0.000379,0.023501,0.023501,3,0.001194,0,0.285714,8,0.092779
23395026,,,12,17,5,0.37004,0.396046,0.003247,0.022309,0.022309,6,0.001631,0,0.19697,13,0.089238
2403260629,,,5,8,5,0.374122,0.395532,0.000236,0.014494,0.014494,9,0.000853,0,0.2,2,0.059403
220616405,,,7,13,5,0.376768,0.400603,0.002711,0.023841,0.023841,6,0.001283,0,0.47619,10,0.091809
412180717,,,21,29,4,0.443256,0.469057,0.001908,0.072131,0.072131,6,0.002463,0,0.395238,83,0.283475
1593438482,,,1,2,5,0.328056,0.3437,0,0.005803,0.005803,6,0.000336,0,0,0,0.021672
44496152,,,16,28,4,0.430965,0.455764,0.000649,0.059774,0.059774,6,0.002261,0,0.5,60,0.231631
169833243,,,15,18.013477,4,0.428736,0.453753,0.001876,0.051009,0.051009,6,0.001639,0,0.361905,38,0.199413
38771493,,,1,2,5,0.328056,0.3437,0,0.005803,0.005803,6,0.000336,0,0,0,0.021672
77050158,,,3,5,5,0.361084,0.379558,0.000027,0.014309,0.014309,6,0.000556,0,0.333333,1,0.055211
2650794800,,,19,11.075472,5,0.417459,0.445979,0.002568,0.05033,0.05033,8,0.001056,0,0.280702,48,0.195692
26373938,,,30,48,4,0.433973,0.464924,0.003565,0.085372,0.085372,2,0.003798,0,0.321839,140,0.328179
54517562,,,4,5,5,0.358999,0.377971,0.000238,0.0111,0.0111,6,0.000624,0,0.166667,1,0.044086
2949949244,,,27,29.021563,4,0.440378,0.468722,0.007503,0.065742,0.065742,6,0.002742,0,0.245014,86,0.255988
1664719170,,,2,4,5,0.338629,0.355049,0,0.011243,0.011243,6,0.000468,0,1,1,0.041683
39031633,,,4,5,5,0.370223,0.392985,0.000084,0.016439,0.016439,6,0.000592,0,0.5,3,0.064114
35084627,,,22,43,4,0.406097,0.43588,0.002581,0.050248,0.050248,3,0.003383,0,0.285714,66,0.197003
1116110186,,,7,11,5,0.366225,0.387444,0.000613,0.018384,0.018384,6,0.001162,0,0.190476,4,0.071649
1364376428,,,4,8,5,0.351059,0.37109,0.000007,0.016703,0.016703,3,0.00075,0,0.666667,4,0.06309
131179888,,,7,11,5,0.397231,0.422163,0.000147,0.031481,0.031481,2,0.001019,0,0.619048,13,0.122926
181892978,,,37,57.002695,4,0.454878,0.485255,0.007637,0.101633,0.101633,2,0.004584,0,0.27027,180,0.39159
907734912,,,17,26.008086,5,0.420045,0.446984,0.001849,0.044892,0.044892,3,0.002269,0,0.25,34,0.175439
68945794,,,4,6,5,0.406097,0.428441,0.000064,0.023235,0.023235,6,0.000699,0,0.666667,4,0.093107
16896391,,,9,14,5,0.408767,0.432685,0.000063,0.041945,0.041945,2,0.001201,0,0.833333,30,0.159179
431469458,,,5,7,5,0.365328,0.388293,0.000109,0.014946,0.014946,6,0.000732,0,0.3,3,0.058502
27608469,,,10,12,5,0.410115,0.434964,0.000686,0.037024,0.037024,2,0.001097,0,0.444444,20,0.143158
